ID,Location,Vessel Type,Flag,Gross Tonnage,Length (m),Port,Injury Type,Fatalities,Description,Weather,Damage,Date
673d2c0c-c0bb-ef11-b8e8-6045bd0e476e,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,490.0,29.0,,Bone fractures,0,A fishing vessel crew member sustained a crush injury to their hand,Unknown,No damage,2024-12-01
27410482-e28d-ee11-be36-002248c87217,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,AUSTRALIA,Bone fractures,0,Cruise ship's passenger tripped over a bag and sustained a fractured hip.,Overcast,No damage,2023-11-01
d26c68b1-5209-ef11-9f89-6045bd0b2bc9,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,180000.0,340.0,,Unknown or unspecified,0,A cruise ship crew member sustained a chemical burn injury to their eye,Overcast,No damage,2024-04-01
c484c998-dd1c-ef11-840a-00224800fdb3,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,UNITED KINGDOM,Bone fractures,0,A cruise ship passenger fell and fractured their wrist,Overcast,No damage,2024-05-01
1a9ca77f-dda0-ef11-8a69-6045bd0ba352,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship passenger fell resulting in a fractured knee,Clear,No damage,2024-11-01
7f3c32cc-6ff9-ed11-8f6d-002248c87a51,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,3800.0,100.0,UNITED KINGDOM,Wounds and superficial injuries,0,General cargo's crew member sustained an injury while adjusting the mooring rope.,Clear,No damage,2023-05-01
3e1bf235-250c-ee11-8f6e-002248c87a1d,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Cruise ship's passenger tripped on the stairs and injured their ankle.,Overcast,No damage,2023-06-01
cf7b25fa-c3b3-ee11-a568-002248c87a51,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,180000.0,340.0,,Bone fractures,0,A cruise ship crew member fell and sustained a fractured foot.,Unknown,No damage,2024-01-01
4a985666-5661-ef11-bfe3-0022481b06bf,Internal waters -> Port area,Cargo ship,PORTUGAL,3700.0,97.0,UNITED KINGDOM,Drowning and asphyxiation,0,A pilot was disembarking a vessel using a pilot ladder when they slipped and fell into the water,Rain,No damage,2024-08-01
609804cb-e170-ef11-a670-000d3a86c5ec,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship passenger slipped and fell resulting in a fractured wrist,Clear,No damage,2024-09-01
a76f45e5-9d75-ef11-a671-00224800e42a,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,A cruise ship passenger fell resulting in a fracture to the upper arm,Clear,No damage,2024-09-01
a2f5728d-64a8-ed11-aad1-0022481b5e4e,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,A passenger on a passenger ship fell in the cabin and suffered a serious injury.,Overcast,No damage,2023-02-01
7feeaa00-d3fb-ed11-8f6d-002248c87a40,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,7.8,UNITED KINGDOM,Drowning and asphyxiation,0,A singlehanded sailing vessel crewmember fell overboard and was rescued by another sailing vessel.,Clear,No damage,2023-05-01
8aa028c8-c64c-ee11-be6f-002248c8714f,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,180000.0,340.0,,"Burns, scalds and frostbites",0,A cruise ship passenger collapsed in the shower and sustained severe burns,Overcast,No damage,2023-09-01
c11f6747-eb18-ef11-840a-00224800fdb3,Coastal waters <= 12 nm,Cargo ship,UNITED KINGDOM,29000.0,200.0,,"Dislocations, sprains and strains",0,A replenishment tanker crew member suffered a spinal injury.,Clear,No damage,2024-05-01
5cb4be87-0d66-ef11-a670-6045bd0b19ed,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,140.0,23.0,UNITED KINGDOM,Concussions and internal injuries (including crush injuries not mentioned above),0,The derrick of a twin-rig trawler struck a shore worker during landing operations.,Clear,No damage,2024-08-01
50f25406-706b-ef11-a670-6045bd0ce93b,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Cruise ship passenger fell while dancing resulting in closed fracture to the foot.,Overcast,No damage,2024-09-01
7c147216-c8f0-ed11-8848-002248c87a40,"Internal waters -> Channel, river",Inland waterway vessel,UNITED KINGDOM,0.0,16.0,,Bone fractures,0,A canal boat passenger fell over and sustained an arm injury,Unknown,No damage,2023-04-01
a03e4df9-a91c-ee11-8f6d-002248c87a40,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Cruise ship's passenger tripped and sustained a shoulder injury.,Overcast,No damage,2023-07-01
d6894a53-f326-ee11-9965-002248c87a4c,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,"Dislocations, sprains and strains",0,A cruise ship passenger sustained a dislocated knee.,Clear,No damage,2023-07-01
713bdf8b-bf3d-ee11-bdf4-002248c87a58,Internal waters -> Port area,Passenger ship,NORWAY,47000.0,220.0,UNITED KINGDOM,Not available - PCF,1,Not available Under Permanent Cooperation Framework (PCF),Clear,No damage,2023-08-01
ce1d84b3-9cba-ee11-a569-002248c8714f,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,11000.0,120.0,,Bone fractures,0,Ro-Ro passenger ship rolled resulting in a serious passenger injury.,Clear,No damage,2024-01-01
8b15d97d-3ee8-ee11-904c-002248c87005,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Drowning and asphyxiation,0,Cabin cruiser crew fell overboard.,Unknown,No damage,2024-03-01
44ed734a-504b-ef11-a316-000d3a874bdc,Internal waters -> Port area,Cargo ship,UNITED KINGDOM,9500.0,130.0,GUYANA,Wounds and superficial injuries,0,A bulk carrier crew member sustained an eye injury whilst carrying out repair work,Clear,No damage,2024-07-01
25cf1297-ae4d-ef11-a316-002248c7bf34,Internal waters -> Port area,Cargo ship,BELGIUM,6600.0,100.0,UNITED KINGDOM,Drowning and asphyxiation,0,A barge crew member fell overboard during a repositioning operation.,Clear,No damage,2024-07-01
4c32b3d0-386c-ef11-a670-6045bd0ce93b,Internal waters -> Port area,Navy ship,UNITED KINGDOM,23000.0,170.0,SINGAPORE,"Dislocations, sprains and strains",0,Cargo vessels crew member slipped resulting in twisted ankle.,Unknown,No damage,2024-08-01
a875274e-d72a-ee11-bdf4-002248c8714f,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Cruise ship crewmember suffered broken toes after a fall whilst descending a bunk bed ladder.,Clear,No damage,2023-07-01
5461cfa5-ca32-ee11-bdf3-002248c87a58,Open sea -> Within EEZ,Recreational craft,UNITED KINGDOM,49.0,21.0,,Bone fractures,0,Sail training vessel trainee suffered a broken arm after being struck by rope.,Overcast,No damage,2023-08-01
e6507cfa-db35-ee11-bdf4-002248c8714f,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,0.0,,,0,Man overboard from a dinghy required assistance.,Overcast,No damage,2023-08-01
c92ed089-8a7d-ee11-8179-002248c87217,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,11.0,UNITED KINGDOM,Drowning and asphyxiation,0,A sailing vessel crewmember fell overboard whilst attempting to disembark.,Clear,No damage,2023-11-01
7ce52b2d-0854-ef11-bfe3-6045bd0ac912,Open sea -> Within EEZ,Navy ship,UNITED KINGDOM,26000.0,170.0,,Multiple injuries,0,"Support vessels crew member fell down external stairwell resulting in multiple injuries to the ribs, spine and head",Clear,No damage,2024-08-01
cbf1d157-b79d-ef11-8a6a-6045bd0cb55a,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,58000.0,230.0,SPAIN,Bone fractures,0,A cruise ship passenger fell from their bed and broke their hip.,Rain,No damage,2024-10-01
896a1fe8-b41c-ee11-8f6d-002248c87a40,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,100000.0,280.0,,Bone fractures,0,A cruise ship passenger fell and fractured their pelvis.,Clear,No damage,2023-07-01
3c600a0f-9d50-ee11-be6f-002248c87a51,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,"Dislocations, sprains and strains",0,A cruise ship passenger slipped on a wet deck and injured their knee.,Overcast,No damage,2023-09-01
55585766-aea0-ee11-be37-002248c8714f,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,100000.0,280.0,,"Dislocations, sprains and strains",0,Cruise ship passenger was dancing in a night club onboard the ship and dislocated their knee,Overcast,No damage,2023-12-01
74c6f103-a10e-ef11-9f89-002248c87005,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship passenger slipped and fractured their ankle,Overcast,No damage,2024-05-01
b9d7095c-5c64-ef11-a670-002248c72f83,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger fractured their arm after a fall.,Overcast,No damage,2024-08-01
b7d5053e-777a-ef11-ac20-00224800ae17,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,2.4,UNITED KINGDOM,Drowning and asphyxiation,0,A recreational craft crew member fell overboard whilst boarding the vessel's tender.,Unknown,No damage,2024-09-01
7f5546a1-29b4-ed11-83fe-0022481b5519,Internal waters -> Port area,Service ship,UNITED KINGDOM,50.0,15.0,UNITED KINGDOM,Traumatic amputations (Loss of body parts),0,Service ship's crew member resulted in an injury after having their hand trapped between vessel structures. The injury required surgery and resulted in a permanent disability to the hand.,Clear,No damage,2023-02-01
bc2d503e-d3c4-ed11-b597-002248c702a5,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,A cruise ship passenger tripped when going into their cabin from the balcony area resulting in a concussion.,Clear,No damage,2023-03-01
308d8007-d7fa-ed11-8f6d-002248c878ca,Coastal waters <= 12 nm,Fishing vessel,UNITED KINGDOM,270.0,26.0,,Traumatic amputations (Loss of body parts),0,A fishing trawler crew member sustained a crush injury to their hand.,Clear,No damage,2023-05-01
5172fd3a-d33d-ee11-bdf4-002248c87a58,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,A cruise ship passenger tripped on the leg of a sun lounger and fell sustaining a broken hip.,Overcast,No damage,2023-08-01
067e4ab1-c05e-ee11-8def-002248c87a40,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,16.0,24.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,"See MAIB investigation report, when available",Overcast,No Damage,2023-09-01
efb2b884-96bb-ee11-9078-002248c878ca,Internal waters -> Port area,Cargo ship,BAHAMAS,55000.0,240.0,UNITED KINGDOM,Shock,0,A bulk carrier crewmember suffered an electric shock after touching desktop computer power supply,Unknown,No damage,2023-12-01
61b6b69a-54ca-ee11-9079-002248c87a40,Coastal waters <= 12 nm,Cargo ship,MALTA,210000.0,400.0,,Bone fractures,0,Container vessel crew member trapped hand after getting caught when trying to secure a box,Clear,No damage,2024-02-01
c4817ec7-55e0-ee11-904c-0022481b57c2,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,11.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,A sailing vessel crew member was struck by the boom on their head.,Unknown,No damage,2024-03-01
5054617c-4e39-ef11-a316-6045bd0b057b,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,3600.0,84.0,,"Dislocations, sprains and strains",0,A service vessel crew member wearing flip flops fell down a stairwell resulting in a shoulder injury,Clear,No damage,2024-07-01
dfb2ac0d-534f-ef11-a316-002248c7bf34,Internal waters -> Port area,Service ship,UNITED KINGDOM,380.0,32.0,UNITED KINGDOM,Shock,0,A tug crew member was electrocuted whilst working in the vessel's workshop.,Clear,No damage,2024-07-01
6ade738e-309b-ed11-aad1-0022481b5a3b,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,180000.0,340.0,,"Dislocations, sprains and strains",0,Passenger ship's crew member injured their knee whilst getting dressed,Clear,No damage,2023-01-01
10b64ec1-12c7-ed11-b596-002248c6387e,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,100000.0,280.0,,"Dislocations, sprains and strains",0,Passenger ship's crew member slipped down the stairs and dislocated their elbow.,Clear,No damage,2023-03-01
723041cb-ddc7-ed11-b596-002248c638b9,Internal waters -> Port area,Cargo ship,FINLAND,9700.0,130.0,UNITED KINGDOM,Bone fractures,0,"A cargo vessel crew member was unstrapping boards when they collapsed resulting in a major injury,",Overcast,No damage,2023-03-01
87a226ce-54e3-ed11-8846-002248c878ca,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,110000.0,290.0,JAPAN,"Dislocations, sprains and strains",0,Passenger ship's crew member sustained an injury while working.,Clear,No damage,2023-04-01
891cdb4c-4f3b-ee11-bdf4-002248c87217,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,6.9,0.01,,Concussions and internal injuries (including crush injuries not mentioned above),0,A charter angling vessel passenger fell and sustained injuries to the chest requiring hospitalisation.,Unknown,No damage,2023-08-01
e7da58ad-c174-ee11-8179-002248c87a51,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Cruise ship's passenger tripped and sustained a fractured leg.,Unknown,No damage,2023-10-01
3b658eab-d6a4-ee11-be37-002248c878ca,Internal waters -> Port area,Service ship,UNITED KINGDOM,29000.0,200.0,UNITED KINGDOM,Bone fractures,0,A replenishment vessel crew member tripped and sustained a shoulder fracture.,Unknown,No damage,2023-12-01
a5dcdbbe-5735-ef11-8e4e-6045bd0b033c,"Internal waters -> Channel, river",Recreational craft,UNITED KINGDOM,1.0,7.7,,Drowning and asphyxiation,0,A keelboat started taking on water during a race and later sank with three people recovered from the water,Clear,Loss of ship -> Constructive loss,2024-06-01
f32c2771-a68b-ef11-8a6a-00224800ae17,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,A cruise ship passenger lost their balance and fell resulting in a fractured hip,Clear,No damage,2024-10-01
46d2070f-94b0-ef11-b8e8-002248c7c668,Coastal waters <= 12 nm,Passenger ship,CYPRUS,47000.0,210.0,,Wounds and superficial injuries,0,Ro-pax vessel crew member caught finger in watertight door resulting in a superficial would.,Clear,No damage,2024-11-01
ccadc5ed-d8a0-ee11-be37-002248c878ca,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Bone fractures,0,Cruise ship passenger was injured whilst dancing.,Clear,No damage,2023-11-01
464fc1b3-9b80-ef11-ac20-6045bd0cb55a,Inland waters -> River,Recreational craft,UNITED KINGDOM,0.0,9.9,,Drowning and asphyxiation,0,A motorboat crew member fell overboard.,Unknown,No damage,2024-09-01
d63fdbe6-6682-ef11-ac21-6045bd0e2db0,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,290.0,43.0,UNITED KINGDOM,Bone fractures,0,A passenger vessel's passenger fell resulting in closed fracture to the hip.,Clear,No damage,2024-10-01
9aed3e67-aaac-ef11-b8e8-6045bd0e3723,Open sea -> Within EEZ,Passenger ship,UNITED KINGDOM,140000.0,330.0,,"Dislocations, sprains and strains",0,A cruise ship's passenger fell from bed resulting in a dislocated shoulder.,Clear,No damage,2024-11-01
31bd8771-8b08-ef11-9f89-000d3a871495,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,4.9,UNITED KINGDOM,Shock,0,"Pleasure craft engine failed to restart and drifted after failed towing attempt, resulting in crew member abandoning ship and loss of vessel.",Overcast,Loss of ship -> Constructive loss,2024-04-01
dc04a25a-e51c-ef11-840a-002248c765e7,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,0.0,,"Burns, scalds and frostbites",0,Sailing vessel caught fire resulting in person in water,Rain,Loss of ship -> Actual loss,2024-05-01
84794d2a-4210-ee11-8f6e-002248c87a40,Coastal waters <= 12 nm,Passenger ship,BAHAMAS,43000.0,210.0,,Bone fractures,0,A cruise ship passenger fell and sustained a dislocated shoulder requiring medical disembarkation.,Unknown,No damage,2023-06-01
14d5786b-4370-ef11-a670-6045bd0ce93b,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,7.9,,Multiple injuries,1,Motor cruiser grounded resulting in it getting stuck in mudbank. One occupant later died.,Unknown,No damage,2024-09-01
1c628e11-7bb8-ef11-b8e8-002248006bd7,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,260.0,36.0,,Bone fractures,0,A fishing vessel vessel crew member got their leg caught in a rope whilst fishing gear was lifted,Clear,No damage,2024-12-01
45198663-bc1c-ee11-8f6d-002248c878ca,Coastal waters <= 12 nm,Cargo ship,UNITED KINGDOM,29000.0,200.0,,Bone fractures,0,Replenishment vessel's crew member sustained a leg injury.,Clear,No damage,2023-07-01
f45b96b3-0f40-ee11-bdf3-002248c87a40,Inland waters -> River,Inland waterway vessel,UNITED KINGDOM,1.9,4.9,,Wounds and superficial injuries,0,Recreational inland waterway vessel capsized with people on board however no serious injuries.,Clear,Minor damage (less than material damage),2023-07-01
f45b96b3-0f40-ee11-bdf3-002248c87a40,Inland waters -> River,Inland waterway vessel,UNITED KINGDOM,1.9,4.9,,,0,Recreational inland waterway vessel capsized with people on board however no serious injuries.,Clear,Minor damage (less than material damage),2023-07-01
f95e563f-997c-ee11-8179-002248c87217,Open sea -> Outside EEZ,Passenger ship,UNITED KINGDOM,180000.0,340.0,,Bone fractures,0,A cruise ship crewmember fell from the ladder of their bunkbed and fractured their foot.,Rain,No damage,2023-11-01
af470dbb-ce33-ef11-8e4e-6045bd0b040f,Internal waters -> Port area,Passenger ship,UNITED KINGDOM,140000.0,330.0,NORWAY,Bone fractures,0,A cruise ship passenger tripped and fractured their wrist,Clear,No damage,2024-06-01
